TransactionID,Date,Product,Category,Region,CustomerID,Quantity,UnitPrice,PaymentMethod,Discount,ShippingCost,TotalAmount
13901,2024-12-14,Camera,Accessories,Central,1871,8,758.62,Credit Card,10.0,33.98,5496.04
13902,2023-10-29,Phone,Audio,North,1834,1,652.61,PayPal,10.0,14.54,601.89
13903,2023-08-11,Phone,Audio,East,4312,7,1116.54,PayPal,5.0,0.85,7425.84
13904,2023-01-03,Headphones,Audio,South,1856,9,301.68,Cash,20.0,46.92,2219.02
13905,2024-06-01,Phone,Electronics,Central,4116,4,121.38,Debit Card,10.0,20.21,457.18
13906,2023-04-03,Phone,Accessories,Central,1969,9,1799.96,Debit Card,0.0,8.81,16208.45
13907,2024-06-03,Monitor,Audio,South,1592,1,1861.43,Cash,,45.59,1627.81
13908,2024-03-03,Camera,Audio,South,1254,9,198.53,Debit Card,5.0,17.95,1715.38
13909,2024-05-07,Speaker,Audio,North,3114,6,1121.91,Bank Transfer,20.0,23.16,5408.33
13910,2023-08-23,Phone,Accessories,Central,3965,4,1102.38,Debit Card,0.0,34.93,4444.45
13911,2024-09-11,Speaker,Electronics,Central,3661,5,776.24,PayPal,10.0,40.97,3534.05
13912,2023-06-10,Monitor,Electronics,West,4021,7,1159.36,PayPal,5.0,5.01,7714.75
13913,2024-12-21,Phone,Audio,North,1602,4,943.33,Credit Card,10.0,44.93,3440.92
13914,2023-11-27,Printer,Audio,South,2065,8,1004.79,Cash,15.0,46.63,6879.2
13915,2023-11-29,Headphones,Accessories,South,2811,3,1522.91,Credit Card,5.0,12.96,4353.25
13916,2023-02-19,Mouse,Electronics,East,2839,2,1075.62,PayPal,0.0,24.87,2176.11
13917,2024-06-06,Printer,Electronics,South,2809,1,681.13,PayPal,20.0,42.89,587.79
13918,2024-10-29,Keyboard,Accessories,Central,3431,6,1183.84,Credit Card,20.0,24.37,5706.8
13919,2024-05-06,Laptop,Electronics,South,4660,2,1299.47,Bank Transfer,15.0,24.1,2233.2
13920,2024-08-04,Phone,Audio,Central,2257,8,1341.51,Debit Card,20.0,30.93,8616.59
13921,2024-11-11,Speaker,Electronics,Central,1965,4,1255.7,Bank Transfer,20.0,38.37,4056.61
13922,2023-09-29,Laptop,Electronics,North,2737,9,1345.98,Bank Transfer,15.0,33.28,10330.03
13923,2024-08-02,Tablet,Audio,South,1484,4,654.68,Bank Transfer,0.0,31.33,2650.05
13924,2023-09-09,Phone,Accessories,North,4804,4,919.96,Bank Transfer,5.0,18.58,3514.43
13925,2024-07-13,Keyboard,Office,Central,4845,8,1353.98,Debit Card,5.0,31.5,10321.75
13926,2024-11-26,Monitor,Electronics,South,1038,8,1521.02,Cash,15.0,5.16,10348.1
13927,2024-11-29,Headphones,Electronics,South,1010,5,896.58,Credit Card,10.0,20.48,4055.09
13928,2023-03-31,Keyboard,Audio,North,1623,3,762.4,Bank Transfer,15.0,9.42,1953.54
13929,2024-03-21,Speaker,Accessories,North,1408,2,1445.97,Bank Transfer,15.0,26.88,2485.03
13930,2023-11-28,Monitor,Accessories,Central,3155,9,483.24,Credit Card,15.0,13.1,3709.89
13931,2023-05-19,Mouse,Audio,Central,3027,9,68.51,Credit Card,15.0,25.3,549.4
13932,2023-12-23,Monitor,Audio,South,2117,5,968.77,Cash,20.0,38.87,3913.95
13933,2024-08-23,Phone,Electronics,South,4894,8,388.08,PayPal,20.0,21.7,2505.41
13934,2023-10-01,Laptop,Accessories,West,3131,7,787.65,Cash,0.0,10.94,5524.49
13935,2023-01-19,Laptop,Office,West,3105,3,617.91,PayPal,15.0,11.15,1586.82
13936,2023-11-07,Speaker,Accessories,East,4364,5,1565.66,Debit Card,5.0,45.31,7482.2
13937,2023-06-03,Monitor,Electronics,Central,4087,9,696.25,Cash,10.0,39.05,5678.68
13938,2024-01-25,Keyboard,Electronics,East,4038,4,1299.32,Debit Card,20.0,1.83,4159.65
13939,2023-09-17,Speaker,Electronics,East,4548,3,1364.13,Credit Card,5.0,47.14,3934.91
13940,2024-09-11,Headphones,Electronics,North,3885,7,940.09,Cash,,5.63,5270.13
13941,2024-07-24,Speaker,Audio,North,1604,8,208.1,Credit Card,0.0,32.65,1697.45
13942,2023-05-05,Speaker,Accessories,West,1968,5,1415.71,Bank Transfer,10.0,27.58,6398.28
13943,2023-12-20,Mouse,Electronics,East,1164,8,196.58,Credit Card,20.0,2.33,1260.44
13944,2023-09-30,Printer,Audio,West,1436,5,243.47,Bank Transfer,10.0,14.76,1110.38
13945,2024-09-10,Phone,Electronics,Central,3774,9,432.19,PayPal,10.0,38.79,3539.53
13946,2023-09-02,Mouse,Electronics,South,2679,7,596.73,Bank Transfer,5.0,15.34,3983.59
13947,2024-03-25,Laptop,Electronics,North,2809,5,1700.58,PayPal,20.0,24.02,6826.34
13948,2023-09-04,Laptop,Audio,Central,3450,9,1366.1,Bank Transfer,10.0,34.9,11100.31
13949,2024-06-03,Tablet,Electronics,Central,2409,5,805.06,Bank Transfer,15.0,3.58,3425.08
13950,2023-05-21,Tablet,Audio,North,2977,8,1958.32,Debit Card,10.0,41.63,14141.53
13951,2023-12-28,Keyboard,Electronics,North,2161,4,525.02,Debit Card,10.0,2.08,1892.15
13952,2023-01-08,Laptop,Accessories,East,3763,9,1239.14,Credit Card,20.0,13.12,8934.93
13953,2024-04-22,Printer,Electronics,West,1813,6,1702.07,Debit Card,15.0,38.15,8718.71
13954,2023-12-18,Mouse,Electronics,Central,3769,6,1613.94,PayPal,10.0,45.59,8760.87
13955,2024-05-09,Headphones,Electronics,East,3578,3,226.1,Debit Card,20.0,38.02,580.66
13956,2024-08-28,Printer,Office,East,2829,3,1409.68,Credit Card,20.0,11.35,3394.58
13957,2024-03-02,Tablet,Audio,Central,1292,4,552.83,Cash,10.0,49.29,2039.48
13958,2023-02-08,Monitor,Electronics,Central,2498,1,743.68,PayPal,0.0,20.67,764.35
13959,2024-08-15,Printer,Accessories,South,4070,6,1003.53,Cash,0.0,18.82,6040.0
13960,2023-07-06,Printer,Accessories,West,4951,1,1591.96,PayPal,5.0,43.26,1555.62
13961,2024-08-18,Printer,Electronics,Central,1461,4,374.09,Credit Card,0.0,3.31,1499.67
13962,2024-08-22,Printer,Office,North,4884,7,261.68,Debit Card,0.0,27.8,1859.56
13963,2023-04-03,Printer,Electronics,South,4444,6,349.21,Cash,20.0,48.28,1724.49
13964,2023-03-27,Tablet,Office,West,4233,8,475.54,Cash,20.0,5.01,3048.47
13965,2023-02-13,Laptop,Accessories,North,3689,4,166.03,Debit Card,10.0,27.04,624.75
13966,2023-05-17,Speaker,Office,North,3091,9,1856.4,Credit Card,10.0,6.62,15043.46
13967,2024-02-25,Printer,Office,West,4936,8,672.21,Debit Card,20.0,44.5,4346.64
13968,2023-03-15,Printer,Audio,South,2106,5,395.1,Bank Transfer,10.0,29.39,1807.34
13969,2024-07-01,Phone,Electronics,North,3939,6,1293.78,Bank Transfer,20.0,11.73,6221.87
13970,2024-09-04,Laptop,Audio,East,3683,5,1584.64,Bank Transfer,0.0,15.35,7938.55
13971,2024-05-26,Speaker,Electronics,West,3586,6,1518.81,Cash,10.0,25.83,8227.4
13972,2023-06-05,Headphones,Electronics,West,4887,1,1451.48,Cash,0.0,36.27,1487.75
13973,2023-09-12,Headphones,Accessories,Central,3909,4,148.53,Credit Card,5.0,24.37,588.78
13974,2023-06-20,Monitor,Audio,South,3566,9,1575.21,PayPal,10.0,9.46,12768.66
13975,2024-12-28,Camera,Electronics,East,2434,4,1028.66,Debit Card,20.0,35.41,3327.12
13976,2023-06-19,Mouse,Accessories,East,4412,2,1315.72,PayPal,20.0,5.92,2111.07
13977,2023-11-18,Phone,Electronics,Central,1710,6,1915.03,Cash,5.0,40.47,10956.14
13978,2024-07-20,Laptop,Audio,North,2647,2,1630.81,Debit Card,20.0,19.78,2629.08
13979,2024-03-31,Laptop,Electronics,North,1088,3,1659.48,Cash,0.0,32.64,5011.08
13980,2024-08-25,Camera,Electronics,East,2663,7,403.86,Credit Card,20.0,17.24,2278.86
13981,2024-09-04,Monitor,Electronics,South,4301,4,979.01,Debit Card,5.0,33.45,3753.69
13982,2023-06-04,Keyboard,Electronics,North,2041,1,1901.18,Cash,15.0,44.46,1660.46
13983,2023-12-15,Tablet,Audio,West,4872,9,1186.24,Bank Transfer,15.0,35.07,9109.81
13984,2024-03-26,Monitor,Accessories,Central,3720,6,250.04,Bank Transfer,0.0,33.57,1533.81
13985,2024-10-14,Speaker,Electronics,South,3911,9,1477.05,Cash,15.0,37.87,11337.3
13986,2023-06-22,Monitor,Electronics,North,3937,3,133.71,PayPal,,25.01,345.91
13987,2023-01-10,Camera,Accessories,East,4352,5,1497.48,Credit Card,5.0,11.01,7124.04
13988,2023-09-22,Camera,Accessories,Central,2933,9,1765.56,Credit Card,0.0,40.78,15930.82
13989,2024-03-13,Mouse,Electronics,North,1421,6,879.24,Cash,15.0,32.42,4516.54
13990,2023-09-04,Phone,Office,East,4749,2,856.55,Credit Card,20.0,15.69,1386.17
13991,2024-10-28,Printer,Audio,North,4843,1,643.21,Debit Card,20.0,13.79,528.36
13992,2024-06-29,Headphones,Audio,Central,1875,9,1760.03,Credit Card,10.0,25.0,14281.24
13993,2024-05-13,Camera,Audio,West,3749,1,1118.18,Bank Transfer,10.0,10.37,1016.73
13994,2023-05-09,Mouse,Electronics,West,1337,5,1179.56,Cash,5.0,43.91,5646.82
13995,2024-11-02,Tablet,Accessories,East,1265,1,1340.33,Debit Card,0.0,39.43,1379.76
13996,2024-08-23,Headphones,Audio,West,3850,5,635.45,Credit Card,15.0,15.42,2716.08
13997,2024-08-27,Keyboard,Electronics,Central,2378,5,893.93,Bank Transfer,15.0,2.47,3801.67
13998,2023-11-23,Laptop,Accessories,East,3407,7,1496.13,PayPal,20.0,2.59,8380.92
13999,2024-02-08,Tablet,Electronics,North,4061,7,1971.7,Credit Card,15.0,14.86,11746.48
14000,2024-09-20,Keyboard,Accessories,South,2814,1,116.9,Bank Transfer,5.0,7.38,118.44
14001,2024-08-28,Headphones,Office,North,3264,9,133.16,Bank Transfer,10.0,43.67,1122.27
14002,2024-11-05,Tablet,Office,Central,1320,1,884.76,Bank Transfer,20.0,21.04,728.85
14003,2024-09-02,Mouse,Office,East,1849,5,1336.26,Bank Transfer,0.0,17.4,6698.7
14004,2024-09-16,Keyboard,Accessories,North,1718,7,803.41,PayPal,20.0,10.89,4509.99
14005,2023-12-25,Laptop,Electronics,East,4736,8,1999.3,Cash,15.0,42.06,13637.3
14006,2024-08-25,Printer,Electronics,West,1991,2,430.95,Bank Transfer,5.0,,858.42
14007,2024-12-18,Mouse,Office,South,4764,1,65.45,Cash,0.0,19.22,84.67
14008,2023-01-17,Speaker,Accessories,Central,4283,4,420.75,PayPal,20.0,8.47,1354.87
14009,2023-10-01,Laptop,Electronics,North,2808,4,1779.34,PayPal,15.0,47.6,6097.36
14010,2024-11-15,Phone,Accessories,South,4000,6,333.04,Debit Card,20.0,15.79,1614.38
14011,2023-04-26,Monitor,Accessories,Central,4274,1,984.0,Debit Card,0.0,38.55,1022.55
14012,2024-11-23,Phone,Electronics,Central,1716,1,867.59,Bank Transfer,15.0,23.15,760.6
14013,2023-04-01,Camera,Audio,West,1984,3,1348.16,Cash,10.0,39.08,3679.11
14014,2023-03-23,Printer,Accessories,East,2939,5,156.46,PayPal,0.0,24.08,806.38
14015,2023-11-20,Speaker,Accessories,East,1895,6,1334.56,Credit Card,10.0,46.28,7252.9
14016,2023-04-24,Speaker,Electronics,South,2176,5,741.77,Debit Card,10.0,40.02,3377.98
14017,2023-02-27,Monitor,Audio,West,4753,5,1855.78,Debit Card,15.0,13.01,7900.08
14018,2023-06-03,Keyboard,Electronics,Central,4500,9,1705.33,Credit Card,20.0,21.52,12299.9
14019,2024-02-08,Monitor,Electronics,West,2776,2,829.04,Cash,20.0,5.03,1331.49
14020,2024-09-19,Camera,Audio,West,3334,1,1986.14,Cash,5.0,45.17,1932.0
14021,2023-09-23,Phone,Electronics,South,3804,6,151.29,Cash,0.0,3.46,911.2
14022,2023-11-11,Speaker,Electronics,East,4392,9,1587.83,Bank Transfer,0.0,0.91,14291.38
14023,2024-12-15,Phone,Accessories,West,2459,7,895.98,Bank Transfer,,24.82,5355.9
14024,2023-02-10,Laptop,Electronics,West,2615,8,894.95,Credit Card,,30.16,6115.82
14025,2023-04-15,Printer,Accessories,West,3543,5,381.76,PayPal,5.0,11.16,1824.52
14026,2023-07-12,Tablet,Office,North,4675,4,1054.02,Credit Card,5.0,28.53,4033.81
14027,2024-02-05,Camera,Electronics,West,2172,6,215.2,PayPal,10.0,44.78,1206.86
14028,2023-10-05,Tablet,Electronics,West,1541,3,1252.33,Credit Card,5.0,31.31,3600.45
14029,2023-12-20,Camera,Accessories,Central,1634,1,521.1,Bank Transfer,20.0,22.79,439.67
14030,2024-08-02,Headphones,Accessories,North,4970,4,1463.47,Cash,10.0,7.22,5275.71
14031,2024-12-09,Printer,Accessories,West,4553,9,1234.35,Debit Card,5.0,8.45,10562.14
14032,2023-09-13,Laptop,Electronics,West,2349,4,1505.49,Credit Card,20.0,24.22,4841.79
14033,2024-10-12,Printer,Accessories,South,3986,1,1512.0,Credit Card,20.0,,1232.76
14034,2024-10-22,Keyboard,Accessories,South,4100,4,433.58,Debit Card,10.0,26.12,1587.01
14035,2023-04-09,Camera,Office,North,4330,7,51.32,Credit Card,10.0,25.39,348.71
14036,2024-08-10,Tablet,Electronics,Central,1697,3,763.23,Cash,20.0,17.06,1848.81
14037,2023-10-09,Camera,Electronics,North,2952,6,1842.18,Debit Card,15.0,34.79,9429.91
14038,2024-02-07,Keyboard,Electronics,North,3122,1,1176.9,Debit Card,10.0,10.61,1069.82
14039,2023-04-19,Camera,Electronics,South,4628,4,1468.63,Cash,0.0,42.62,5917.14
14040,2024-11-30,Printer,Accessories,South,2604,3,1765.16,Cash,15.0,9.72,4510.88
14041,2023-07-18,Mouse,Office,Central,1497,1,1816.81,Debit Card,0.0,20.79,1837.6
14042,2023-10-30,Camera,Office,West,4487,3,1081.6,Cash,5.0,10.54,3093.1
14043,2023-11-23,Headphones,Electronics,Central,4950,4,1104.84,Cash,10.0,30.92,4008.34
14044,2023-06-03,Headphones,Accessories,West,1721,5,1709.33,Cash,10.0,23.88,7715.86
14045,2024-07-05,Speaker,Accessories,East,2774,6,1624.6,Debit Card,20.0,18.72,7816.8
14046,2024-10-06,Headphones,Office,South,2363,2,1412.77,Credit Card,10.0,23.76,2566.75
14047,2024-02-09,Camera,Accessories,East,1307,2,1228.71,PayPal,0.0,21.06,2478.48
14048,2024-04-06,Camera,Electronics,East,3751,6,1253.57,Debit Card,15.0,42.76,6435.97
14049,2023-05-12,Mouse,Accessories,South,1883,5,757.68,PayPal,5.0,6.21,3605.19
14050,2023-03-25,Headphones,Audio,East,4686,1,1689.79,Cash,15.0,39.66,1475.98
14051,2024-02-03,Phone,Electronics,North,2264,3,1254.67,Cash,,32.77,3796.78
14052,2024-09-19,Camera,Accessories,West,1252,5,485.88,Credit Card,5.0,17.42,2325.35
14053,2023-04-19,Laptop,Office,Central,1935,2,517.69,Cash,20.0,45.96,874.26
14054,2023-08-09,Laptop,Electronics,South,2243,1,1730.13,PayPal,10.0,8.85,1565.97
14055,2024-07-06,Tablet,Office,North,3444,9,1270.13,Debit Card,10.0,15.51,10303.56
14056,2024-01-03,Mouse,Accessories,Central,4033,5,827.47,Debit Card,20.0,18.74,3328.62
14057,2023-05-27,Keyboard,Audio,Central,4407,2,414.85,Credit Card,0.0,32.39,862.09
14058,2023-04-22,Phone,Accessories,Central,2752,4,1239.92,PayPal,20.0,47.32,4015.06
14059,2024-09-06,Camera,Electronics,East,2737,3,409.41,Cash,0.0,29.67,1257.9
14060,2024-07-11,Printer,Accessories,East,2052,7,966.83,Bank Transfer,5.0,42.82,6472.24
14061,2024-05-08,Monitor,Office,East,1493,1,1371.15,Credit Card,15.0,45.25,1210.73
14062,2024-05-19,Monitor,Accessories,East,1958,4,1152.56,Credit Card,15.0,23.32,3942.02
14063,2024-04-19,Keyboard,Accessories,North,3021,7,1848.09,Bank Transfer,20.0,23.62,10372.92
14064,2023-09-28,Speaker,Office,East,2747,5,127.46,Debit Card,10.0,12.5,586.07
14065,2024-02-25,Printer,Audio,South,4573,4,595.6,Debit Card,20.0,30.08,1936.0
14066,2024-12-07,Monitor,Audio,Central,2177,4,161.32,Debit Card,10.0,6.0,586.75
14067,2024-01-02,Keyboard,Electronics,North,1991,2,429.48,Bank Transfer,20.0,31.72,718.89
14068,2023-10-07,Monitor,Electronics,East,4302,8,291.77,Cash,20.0,44.64,1911.97
14069,2023-10-10,Mouse,Accessories,Central,3149,4,1478.69,Cash,15.0,38.04,5065.59
14070,2023-02-09,Tablet,Electronics,North,3874,2,770.28,PayPal,10.0,32.46,1418.96
14071,2023-07-08,Speaker,Electronics,Central,3224,9,1853.84,PayPal,15.0,,14223.8
14072,2023-06-13,Mouse,Accessories,North,4764,7,95.59,Debit Card,10.0,36.49,638.71
14073,2024-06-19,Printer,Accessories,West,4031,3,1323.2,Bank Transfer,5.0,26.48,3797.6
14074,2024-06-19,Keyboard,Office,North,1926,7,1942.56,Credit Card,5.0,26.05,12944.07
14075,2023-01-04,Phone,Electronics,East,3279,1,392.89,Cash,5.0,5.35,378.6
14076,2023-10-17,Printer,Electronics,Central,3059,1,912.74,Bank Transfer,0.0,21.72,934.46
14077,2024-03-08,Printer,Electronics,Central,2209,4,1418.69,PayPal,15.0,,4849.67
14078,2024-04-15,Headphones,Accessories,Central,3808,4,1284.62,Cash,15.0,23.5,4391.21
14079,2023-06-30,Phone,Accessories,South,1931,4,1153.75,Cash,5.0,38.8,4423.05
14080,2023-09-05,Laptop,Accessories,South,3313,9,687.17,Bank Transfer,20.0,8.05,4955.67
14081,2024-09-19,Headphones,Audio,East,2925,6,1469.99,PayPal,15.0,39.74,7536.69
14082,2023-10-06,Keyboard,Electronics,West,2158,3,1323.85,Bank Transfer,10.0,37.08,3611.48
14083,2024-08-03,Laptop,Accessories,South,1756,6,367.46,Credit Card,15.0,45.04,1919.09
14084,2023-09-11,Monitor,Audio,North,2054,2,1929.98,Cash,,18.67,3299.64
14085,2023-06-30,Monitor,Accessories,East,4930,2,1133.56,Bank Transfer,10.0,8.83,2049.24
14086,2024-11-11,Printer,Office,West,1455,7,1074.65,Bank Transfer,5.0,37.93,7184.35
14087,2024-05-23,Headphones,Electronics,North,1258,3,1704.06,Credit Card,5.0,29.42,4885.99
14088,2024-11-30,Camera,Accessories,Central,4175,7,1298.81,Bank Transfer,,35.62,8218.12
14089,2024-07-19,Phone,Electronics,South,1430,3,195.23,Cash,15.0,49.84,547.68
14090,2023-11-22,Laptop,Electronics,North,4453,2,1037.85,Debit Card,15.0,9.73,1774.07
14091,2023-12-23,Phone,Accessories,West,3516,4,1572.16,Debit Card,5.0,20.55,5994.76
14092,2024-10-11,Headphones,Accessories,East,4584,4,1414.96,PayPal,0.0,,5669.47
14093,2024-11-10,Printer,Office,North,2964,3,1943.0,Credit Card,5.0,43.03,5580.58
14094,2024-01-26,Mouse,Electronics,East,2973,9,98.59,PayPal,10.0,0.85,799.43
14095,2024-09-06,Monitor,Office,Central,4278,6,559.38,Debit Card,0.0,6.76,3363.04
14096,2023-03-26,Laptop,Accessories,West,1646,5,1120.86,Credit Card,0.0,12.39,5616.69
14097,2023-11-13,Laptop,Electronics,West,1446,6,1258.01,Bank Transfer,10.0,38.57,6831.82
14098,2023-07-31,Keyboard,Accessories,South,3830,8,584.99,Bank Transfer,20.0,31.42,3775.36
14099,2024-05-29,Laptop,Electronics,West,2112,5,1662.26,Cash,,19.43,7915.16
14100,2024-01-19,Headphones,Electronics,North,1194,4,370.48,Debit Card,15.0,7.94,1267.57
14101,2024-11-21,Laptop,Accessories,North,2437,7,51.66,Bank Transfer,5.0,16.08,359.62
14102,2023-12-08,Laptop,Accessories,North,2145,5,1907.16,Credit Card,10.0,37.17,8619.39
14103,2023-02-07,Phone,Electronics,Central,3509,4,813.54,Bank Transfer,15.0,19.1,2785.14
14104,2024-05-25,Printer,Accessories,West,2139,5,1917.11,PayPal,20.0,23.13,7691.57
14105,2024-02-24,Tablet,Electronics,West,1195,4,591.97,PayPal,10.0,30.43,2161.52
14106,2023-06-18,Laptop,Accessories,North,3083,8,173.72,PayPal,5.0,45.64,1365.91
14107,2023-12-09,Camera,Accessories,South,3114,8,1556.41,PayPal,0.0,12.51,12463.79
14108,2023-11-02,Printer,Electronics,South,1644,1,1679.85,PayPal,10.0,22.4,1534.26
14109,2024-06-25,Speaker,Electronics,West,4352,3,1009.57,Cash,10.0,15.52,2741.36
14110,2024-12-02,Keyboard,Audio,West,4550,4,194.01,PayPal,5.0,23.31,760.55
14111,2024-06-20,Phone,Accessories,East,2034,2,1325.56,Cash,20.0,34.82,2155.72
14112,2023-04-22,Keyboard,Accessories,West,2753,5,405.18,Cash,5.0,,1948.7
14113,2024-02-15,Mouse,Accessories,North,1321,8,1706.29,Bank Transfer,5.0,41.73,13009.53
14114,2023-07-25,Laptop,Audio,Central,2691,2,584.35,Credit Card,20.0,27.66,962.62
14115,2023-07-04,Monitor,Electronics,West,3287,9,1703.03,PayPal,20.0,19.29,12281.11
14116,2024-01-17,Camera,Audio,West,2016,7,882.5,Credit Card,10.0,39.12,5598.87
14117,2024-05-10,Phone,Electronics,North,4131,6,1213.15,Debit Card,0.0,21.57,7300.47
14118,2024-01-14,Keyboard,Office,East,1649,8,1589.65,Cash,5.0,25.78,12107.12
14119,2023-02-16,Laptop,Electronics,West,3609,2,128.86,Debit Card,0.0,49.73,307.45
14120,2024-07-04,Monitor,Electronics,South,2702,5,1651.27,Cash,20.0,39.32,6644.4
14121,2024-06-11,Monitor,Accessories,South,3212,4,320.36,PayPal,20.0,42.76,1067.91
14122,2024-05-18,Mouse,Accessories,South,1830,8,748.92,Debit Card,5.0,29.64,5721.43
14123,2023-01-22,Printer,Accessories,Central,1188,1,971.92,Bank Transfer,10.0,17.41,892.14
14124,2023-08-01,Camera,Audio,Central,2510,3,1796.08,Debit Card,5.0,49.56,5168.39
14125,2023-11-06,Tablet,Audio,West,1091,8,93.76,Cash,10.0,12.2,687.27
14126,2024-10-22,Camera,Electronics,West,4877,5,1140.45,Cash,15.0,43.64,4890.55
14127,2023-09-29,Mouse,Electronics,West,2911,4,1302.92,Credit Card,10.0,45.57,4736.08
14128,2024-07-24,Headphones,Electronics,Central,3336,6,667.34,Debit Card,5.0,40.88,3844.72
14129,2023-07-21,Printer,Electronics,West,4580,5,616.45,Bank Transfer,5.0,5.7,2933.84
14130,2023-02-01,Phone,Electronics,North,4146,3,1006.41,PayPal,10.0,42.71,2760.02
14131,2024-03-18,Printer,Accessories,East,2580,5,414.85,Credit Card,0.0,33.19,2107.44
14132,2023-06-11,Mouse,Audio,South,4499,4,962.83,Debit Card,10.0,34.04,3500.23
14133,2023-09-11,Mouse,Accessories,South,2408,1,1541.8,Credit Card,15.0,39.33,1349.86
14134,2024-06-04,Phone,Accessories,North,4124,1,1698.52,Debit Card,15.0,24.53,1468.27
14135,2024-10-12,Phone,Electronics,West,1174,7,801.06,PayPal,0.0,13.36,5620.78
14136,2024-04-24,Phone,Accessories,Central,2696,4,1253.74,PayPal,15.0,28.75,4291.47
14137,2023-01-10,Printer,Accessories,West,4650,1,50.04,Bank Transfer,5.0,,52.97
14138,2024-12-26,Laptop,Electronics,West,1473,6,1123.19,Credit Card,0.0,33.74,6772.88
14139,2024-05-19,Keyboard,Accessories,South,2934,1,1951.71,Bank Transfer,0.0,24.15,1975.86
14140,2024-07-13,Speaker,Electronics,South,4432,8,658.92,Debit Card,0.0,25.12,5296.48
14141,2024-03-11,Phone,Audio,Central,1269,9,1209.81,PayPal,10.0,9.29,9808.75
14142,2023-04-21,Keyboard,Electronics,South,3044,3,1536.45,PayPal,10.0,2.06,4150.48
14143,2023-06-02,Speaker,Electronics,West,3454,7,1237.42,Cash,0.0,30.56,8692.5
14144,2024-09-26,Printer,Audio,North,4195,5,866.07,Cash,15.0,32.94,3713.74
14145,2023-04-12,Keyboard,Electronics,Central,1693,3,347.52,Bank Transfer,5.0,24.91,1015.34
14146,2023-07-10,Phone,Office,North,1375,5,954.22,Credit Card,5.0,,4570.84
14147,2024-12-29,Tablet,Electronics,West,2415,7,624.83,Debit Card,10.0,28.19,3964.62
14148,2024-07-16,Mouse,Electronics,Central,3229,7,1407.04,Bank Transfer,20.0,42.41,7921.83
14149,2023-03-22,Keyboard,Electronics,North,3083,9,911.73,PayPal,0.0,14.41,8219.98
14150,2024-05-03,Monitor,Electronics,Central,2235,8,1707.27,PayPal,20.0,12.16,10938.69
14151,2023-03-29,Monitor,Audio,West,4967,4,426.98,PayPal,5.0,13.06,1635.58
14152,2023-07-13,Keyboard,Electronics,Central,2971,5,864.55,Debit Card,10.0,1.53,3892.0
14153,2023-04-14,Phone,Office,West,1133,5,1137.13,Bank Transfer,10.0,45.03,5162.12
14154,2023-04-06,Camera,Electronics,Central,3912,2,295.73,Debit Card,,49.96,582.27
14155,2024-02-27,Phone,Electronics,Central,1923,7,1196.42,PayPal,10.0,,7578.28
14156,2023-07-17,Printer,Audio,South,1689,7,617.3,Cash,10.0,20.63,3909.62
14157,2023-01-01,Phone,Electronics,West,2701,9,497.6,Bank Transfer,0.0,17.7,4496.1
14158,2024-02-11,Printer,Office,East,4997,9,326.73,Cash,20.0,38.73,2391.19
14159,2024-01-13,Camera,Accessories,Central,3029,4,732.27,Bank Transfer,5.0,25.5,2808.13
14160,2023-06-16,Tablet,Accessories,North,3538,5,1861.52,PayPal,5.0,46.97,8889.19
14161,2024-05-23,Printer,Electronics,South,2872,7,110.46,Cash,10.0,13.98,709.88
14162,2024-09-29,Headphones,Electronics,South,1840,7,1711.7,Cash,10.0,16.19,10799.9
14163,2023-11-09,Monitor,Electronics,Central,1987,8,824.85,Bank Transfer,10.0,49.94,5988.86
14164,2024-08-15,Mouse,Accessories,East,2461,8,1145.12,Cash,15.0,48.91,7835.73
14165,2024-02-22,Monitor,Accessories,South,1838,2,1049.98,Cash,5.0,44.26,2039.22
14166,2024-11-11,Printer,Electronics,West,4117,9,1855.19,PayPal,10.0,20.23,15047.27
14167,2024-04-21,Headphones,Electronics,Central,3715,4,1551.75,Bank Transfer,20.0,41.88,5007.48
14168,2023-03-14,Laptop,Electronics,Central,4472,1,1970.41,Bank Transfer,15.0,,1689.02
14169,2023-05-21,Tablet,Accessories,East,4559,1,1599.14,Credit Card,0.0,12.74,1611.88
14170,2024-08-04,Tablet,Accessories,West,4067,5,626.98,Bank Transfer,15.0,27.32,2691.98
14171,2023-09-19,Laptop,Accessories,West,3479,7,1927.62,PayPal,15.0,43.01,11512.35
14172,2023-12-06,Mouse,Audio,East,2451,5,1967.95,Cash,15.0,4.87,8368.66
14173,2023-11-04,Camera,Electronics,North,1747,3,290.03,Credit Card,20.0,28.27,724.34
14174,2023-09-02,Speaker,Electronics,West,3875,7,1807.04,Cash,5.0,30.49,12047.31
14175,2024-05-29,Headphones,Electronics,North,4643,1,1345.19,Bank Transfer,10.0,28.99,1239.66
14176,2023-12-03,Printer,Audio,North,3564,1,1847.89,Debit Card,20.0,10.92,1489.23
14177,2024-07-28,Speaker,Accessories,Central,3509,2,1835.69,Cash,20.0,3.21,2940.31
14178,2024-07-14,Mouse,Electronics,Central,1965,1,1788.18,Bank Transfer,10.0,44.75,1654.11
14179,2023-03-17,Camera,Electronics,South,2926,9,1776.29,PayPal,15.0,28.73,13617.35
14180,2023-06-24,Tablet,Office,Central,3038,4,279.41,Bank Transfer,0.0,38.4,1156.04
14181,2023-04-19,Printer,Electronics,West,3228,7,329.86,Credit Card,15.0,18.22,1980.89
